Depth_m,Density_g_cm3,Vp_m_s,Vs_m_s,Bulk_Modulus_GPa,Shear_Modulus_GPa,Youngs_Modulus_GPa,Poissons_Ratio,Gamma_Ray_gAPI,Neutron_Porosity_pu
2809.7226,2.5599,4.59385526643004,2.550663900658001,3.1816974308563063e-05,1.66544184267135e-05,4.254069227504307e-05,0.27715934549861804,80.1214,13.5595
2809.7988,2.5613,4.59385526643004,2.550663900658001,3.1834374896098513e-05,1.6663526667581274e-05,4.2563957624933736e-05,0.27715934549861804,81.9581,13.7023
2809.875,2.5619,4.55608786313799,2.538428289817222,3.116921725567223e-05,1.6507905421860462e-05,4.209265064958209e-05,0.2749240310597256,83.1636,13.8236
2809.9512,2.5609,4.55608786313799,2.538428289817222,3.115705080996566e-05,1.6501461803677916e-05,4.207622040224628e-05,0.2749240310597256,83.4472,13.9339
2810.0274,2.557,4.532820565442597,2.5395788531735155,3.0548942524056184e-05,1.649127114154998e-05,4.192896030352832e-05,0.27124707197032666,82.7512,14.0517
2810.1036,2.5492,4.532820565442597,2.5395788531735155,3.0455754510099346e-05,1.644096534768839e-05,4.1801058117228933e-05,0.27124707197032666,81.1942,14.2033
2810.1798,2.5371,4.506702389084555,2.532817352125597,2.9828214756711095e-05,1.627591192279668e-05,4.1313441636784186e-05,0.26915904413684355,79.0106,14.3995
2810.256,2.5219,4.506702389084555,2.532817352125597,2.9649511172184666e-05,1.617840143396041e-05,4.106592899917466e-05,0.26915904413684355,76.5208,14.6219
2810.3322,2.5061,4.476651793451281,2.5288058195720278,2.885506694582753e-05,1.6026155821879304e-05,4.056796135312171e-05,0.26567973642616527,74.0492,14.8307
2810.4084,2.4927,4.476651793451281,2.5288058195720278,2.870078024654415e-05,1.5940464712979747e-05,4.0351046352869595e-05,0.2656797364261653,71.8224,14.9937
2810.4846,2.4841,4.446136543653972,2.528749173469041,2.7926335802521664e-05,1.5884757254922e-05,4.0058968279021655e-05,0.2609247858228716,69.8972,15.1033
2810.5608,2.4811,4.446136543653972,2.528749173469041,2.789260970155649e-05,1.5865573537775037e-05,4.001058983015202e-05,0.26092478582287154,68.1639,15.1653
2810.637,2.4829,4.407305600661674,2.5064882520698264,2.7430329812624212e-05,1.559877792899237e-05,3.933931720322796e-05,0.26097433344796495,66.3797,15.1914
2810.7132,2.4878,4.407305600661674,2.5064882520698264,2.7484463533709178e-05,1.5629562097445414e-05,3.941695329581961e-05,0.260974333447965,64.3397,15.1884
2810.7894,2.4933,4.359317612329661,2.4878444150423173,2.6805859583271036e-05,1.543195580575896e-05,3.88421454635362e-05,0.2584971714680823,62.0173,15.1622
2810.8656,2.4968,4.359317612329661,2.4878444150423173,2.6843488632539646e-05,1.545361860017606e-05,3.8896670594536235e-05,0.25849717146808227,59.4904,15.1226
2810.9418,2.4968,4.282540918076735,2.4618227665298718,2.5615657277690724e-05,1.5132034506243801e-05,3.7927710107735916e-05,0.2532257341894818,56.9226,15.0954
2811.018,2.4927,4.282540918076735,2.4618227665298718,2.557359375845069e-05,1.5107186163775204e-05,3.786542894326872e-05,0.2532257341894818,54.4925,15.1116
2811.0942,2.4847,4.209188957783824,2.434277307951254,2.4390635978373797e-05,1.4723601728032316e-05,3.6771640584795695e-05,0.24873116184561136,52.1922,15.1981
2811.1704,2.4737,4.209188957783824,2.434277307951254,2.428265634471093e-05,1.4658418961900243e-05,3.6608849082226863e-05,0.2487311618456113,49.8201,15.3639
2811.2466,2.4605,4.144435198329173,2.403216904517859,2.331506104118547e-05,1.4210498391539664e-05,3.5432756091278775e-05,0.2467105345289632,47.2687,15.5945
2811.3228,2.4462,4.144435198329173,2.403216904517859,2.3179557943079822e-05,1.412790943523037e-05,3.522682704754568e-05,0.2467105345289632,44.5809,15.8617
2811.399,2.4317,4.1010516345005,2.374151657505256,2.2622501592882004e-05,1.3706510718946758e-05,3.4210404233838385e-05,0.24796182395818367,41.8987,16.1456
2811.4752,2.4185,4.1010516345005,2.374151657505256,2.2499699840599215e-05,1.3632107650521338e-05,3.402469985587783e-05,0.24796182395818364,39.3726,16.4167
2811.5514,2.4075,4.0756182290315595,2.373950103431947,2.1899771966364125e-05,1.3567801117804807e-05,3.373638219381815e-05,0.2432516478129401,37.0381,16.6413
2811.6276,2.3991,4.0756182290315595,2.373950103431947,2.1823361547042234e-05,1.3520461749418696e-05,3.361867269831324e-05,0.24325164781294006,34.8128,16.8015
2811.7038,2.3927,4.064352243861135,2.369832222409687,2.160804176744493e-05,1.3437653864925656e-05,3.339117129119963e-05,0.24244796103714672,32.5881,16.9093
2811.78,2.3869,4.064352243861135,2.369832222409687,2.1555663014466625e-05,1.34050804573039e-05,3.3310229763432263e-05,0.24244796103714666,30.2866,16.9901
2811.8562,2.38,4.051138984105128,2.375500546333951,2.1152781392974725e-05,1.3430346772606303e-05,3.325329996093748e-05,0.23799111534349185,27.9173,17.0762
2811.9324,2.371,4.051138984105128,2.375500546333951,2.1072791883505496e-05,1.3379559746995608e-05,3.3127552187975964e-05,0.23799111534349182,25.5723,17.189
2812.0086,2.3604,4.049201518184874,2.3940920594375767,2.0662462948932658e-05,1.352904989290208e-05,3.33158113823304e-05,0.23126944042867711,23.385,17.3264
2812.0848,2.3501,4.049201518184874,2.3940920594375767,2.057229883760661e-05,1.3470013621974742e-05,3.3170432269790996e-05,0.23126944042867711,21.424,17.4676
2812.161,2.3419,4.049529680607961,2.4140394451510914,2.0207260675702996e-05,1.3647624690265428e-05,3.341927850492098e-05,0.2243624536641263,19.7295,17.5791
2812.2372,2.337,4.049529680607961,2.4140394451510914,2.0164980656355056e-05,1.3619069516695975e-05,3.334935474016838e-05,0.22436245366412633,18.3826,17.6353
2812.3134,2.3351,4.045015394415543,2.4258032886825296,1.9885993556821197e-05,1.374094637737879e-05,3.3505548909776795e-05,0.2191863642280031,17.4217,17.6394
2812.3896,2.3352,4.045015394415543,2.4258032886825296,1.9886845168895914e-05,1.3741534829538324e-05,3.35069837754746e-05,0.21918636422800303,16.797,17.61
2812.4658,2.3358,4.0328769443283035,2.4214190723295674,1.9729107386888217e-05,1.36954268224287e-05,3.336574089658431e-05,0.21813439366277945,16.4004,17.5606
2812.542,2.3359,4.0328769443283035,2.4214190723295674,1.9729952027156514e-05,1.3696013149461087e-05,3.336716934683248e-05,0.21813439366277948,16.0815,17.491
2812.6182,2.3354,4.016164799791286,2.407872035189059,1.961529561995162e-05,1.3540293606964383e-05,3.3022487738935716e-05,0.2194154978275642,15.7257,17.4107
2812.6944,2.3344,4.016164799791286,2.407872035189059,1.9606896503903003e-05,1.3534495759226537e-05,3.3008347768164573e-05,0.21941549782756425,15.2745,17.3349
2812.7706,2.3335,4.010652967988463,2.3989233178809513,1.9629930419995522e-05,1.3428903004017732e-05,3.2805845133358575e-05,0.22146407355625203,14.7367,17.2674
2812.8468,2.333,4.010652967988463,2.3989233178809513,1.9625724306770752e-05,1.3426025587475196e-05,3.279881581149585e-05,0.22146407355625203,14.1461,17.2063
2812.923,2.3328,4.017906575762849,2.396725732955372,1.979267488021715e-05,1.3400289600763614e-05,3.2798893505555446e-05,0.2238128608685592,13.57,17.1514
2812.9992,2.3325,4.017906575762849,2.396725732955372,1.9790129525937283e-05,1.3398566312491909e-05,3.279467554085565e-05,0.22381286086855917,13.1358,17.1018
2813.0754,2.3318,4.025106735318859,2.402536851904255,1.9832518160273514e-05,1.3459577076670725e-05,3.292941635638327e-05,0.22327084160241994,12.9622,17.0639
2813.1516,2.3305,4.025106735318859,2.402536851904255,1.9821461348536507e-05,1.345207323834854e-05,3.2911057903144014e-05,0.22327084160241994,13.048,17.0492
2813.2278,2.3287,4.028490201702064,2.4044567647434696,1.9840951379748778e-05,1.3463174901069496e-05,3.293917780257089e-05,0.22330646539971213,13.2774,17.0837
2813.304,2.3269,4.028490201702064,2.4044567647434696,1.982561504939985e-05,1.345276835886916e-05,3.291371702185863e-05,0.22330646539971205,13.4863,17.1968
2813.3802,2.3256,4.025845718180233,2.4052821511176905,1.975269471318422e-05,1.3454484905914316e-05,3.289473920707451e-05,0.22244513398705673,13.552,17.3998
2813.4564,2.3252,4.025845718180233,2.4052821511176905,1.9749297276873047e-05,1.3452170753023726e-05,3.288908135719371e-05,0.2224451339870567,13.4422,17.6647
2813.5326,2.326,4.009033478323204,2.404397965727863,1.945507491159698e-05,1.344690739748896e-05,3.2786873844520494e-05,0.2191232108374239,13.2167,17.9202
2813.6088,2.3277,4.009033478323204,2.404397965727863,1.9469294011919302e-05,1.3456735317770875e-05,3.281083673598038e-05,0.21912321083742384,12.9478,18.076
2813.685,2.3295,3.9785513269669552,2.3973534727804426,1.9022228995779555e-05,1.3388343907307481e-05,3.253259936169655e-05,0.21495980335327217,12.6714,18.0729
2813.7612,2.3306,3.9785513269669552,2.3973534727804426,1.903121137478593e-05,1.3394665941348277e-05,3.2547961396166546e-05,0.2149598033532722,12.4121,17.9231
2813.8374,2.3301,3.9440228256439127,2.383792090784313,1.8591160496597063e-05,1.324071107223323e-05,3.210124728628186e-05,0.21221764870319518,12.1999,17.7156
2813.9136,2.3278,3.9440228256439127,2.383792090784313,1.8572809494862297e-05,1.3227641403349433e-05,3.206956071971457e-05,0.21221764870319515,12.019,17.5619
2813.9898,2.3241,3.9246841775224275,2.3644201313928748,1.8474664020694657e-05,1.2992840512434003e-05,3.1576224548574346e-05,0.21513938843304725,11.8582,17.5333
2814.066,2.3199,3.9246841775224275,2.3644201313928748,1.844127751026614e-05,1.2969360485691511e-05,3.1519161537901824e-05,0.21513938843304725,11.7078,17.6349
2814.1422,2.3166,3.9205900436564396,2.355315765315348,1.847336334428762e-05,1.285136712007105e-05,3.129670667102953e-05,0.2176411419354309,11.5556,17.7977
2814.2184,2.3148,3.9205900436564396,2.355315765315348,1.845900952661529e-05,1.2841381597833232e-05,3.127238910562857e-05,0.21764114193543094,11.4055,17.9295
2814.2946,2.3152,3.9265751066990107,2.35943810074522,1.8510937424076654e-05,1.2888598359769858e-05,3.138228691373376e-05,0.2174437451511262,11.264,17.9673
2814.3708,2.3173,3.9265751066990107,2.35943810074522,1.852772775259711e-05,1.2900288950887477e-05,3.1410752187800286e-05,0.2174437451511262,11.1619,17.9091
2814.447,2.3208,3.9364028148896244,2.378264163663276,1.845905498129016e-05,1.312677071496849e-05,3.183422996381018e-05,0.2125689804084689,11.1581,17.8088
2814.5232,2.3248,3.9364028148896244,2.378264163663276,1.8490869967469568e-05,1.314939527669715e-05,3.1889097647305205e-05,0.21256898040846886,11.2714,17.7325
2814.5994,2.3287,3.9476393815883033,2.3896754729762044,1.855925354105313e-05,1.329815514458964e-05,3.2203044669816074e-05,0.21080872946943663,11.4197,17.7196
2814.6756,2.332,3.9476393815883033,2.3896754729762044,1.8585553853109414e-05,1.3316999955847916e-05,3.224867959376952e-05,0.21080872946943663,11.4824,17.7836
2814.7518,2.334,3.971050934460723,2.3943929726765827,1.89639567471454e-05,1.3381096729545409e-05,3.249936575780684e-05,0.21437601172287968,11.4212,17.9132
2814.828,2.3346,3.971050934460723,2.3943929726765827,1.8968831800293766e-05,1.3384536600169969e-05,3.250772035054664e-05,0.21437601172287973,11.3009,18.0813
2814.9042,2.3336,3.9889074869228485,2.3826702948710836,1.946664063471198e-05,1.324812194420488e-05,3.2395411459762465e-05,0.22264165427361482,11.1884,18.2465
2814.9804,2.3315,3.9889074869228485,2.3826702948710836,1.9449122660194972e-05,1.3236199996963352e-05,3.236625892116738e-05,0.2226416542736148,11.1328,18.3819
2815.0566,2.3286,4.003246727661017,2.3853946231577363,1.965146139515638e-05,1.324998434357086e-05,3.24555709033654e-05,0.2247399718292289,11.1602,18.489
2815.1328,2.3256,4.003246727661017,2.3853946231577363,1.9626143872101554e-05,1.3232914021046289e-05,3.241375749070968e-05,0.2247399718292289,11.2698,18.595
2815.209,2.3229,3.9943334980165934,2.3842992952705924,1.9453952818442623e-05,1.3205415021347939e-05,3.230635421248549e-05,0.22322373663602693,11.3935,18.7395
2815.2852,2.3206,3.9943334980165934,2.3842992952705924,1.943469064982477e-05,1.3192339790150256e-05,3.2274366346159466e-05,0.22322373663602693,11.4354,18.9497
2815.3614,2.3186,3.9892311699258043,2.3894169524742774,1.9247968025954464e-05,1.3237613986107914e-05,3.230664261976049e-05,0.2202592798696346,11.3755,19.2042
2815.4376,2.3166,3.9892311699258043,2.3894169524742774,1.9231364930960975e-05,1.3226195359362375e-05,3.2278775249261276e-05,0.2202592798696346,11.2529,19.4379
2815.5138,2.3148,3.992612095728377,2.3791218012012694,1.9430409487997708e-05,1.3102278517452974e-05,3.2093166847436345e-05,0.22471701409363415,11.1233,19.5581
2815.59,2.313,3.992612095728377,2.3791218012012694,1.9415300304881066e-05,1.3092090120472062e-05,3.206821104117862e-05,0.22471701409363412,11.0127,19.5118
2815.6662,2.3114,3.97891488411802,2.357963270544567,1.9458388244299803e-05,1.2851362700997335e-05,3.159779544534994e-05,0.22935583488347844,10.9279,19.3619
2815.7424,2.31,3.97891488411802,2.357963270544567,1.94466024246485e-05,1.2843578713898003e-05,3.15786568654315e-05,0.22935583488347838,10.8798,19.2562
2815.8186,2.3088,3.9569410041906186,2.3247370942006658,1.9512850985118895e-05,1.247768462395382e-05,3.0855996896646025e-05,0.23644721863745277,10.8669,19.3328
2815.8948,2.3076,3.9569410041906186,2.3247370942006658,1.9502709170677562e-05,1.2471199340885236e-05,3.0839959476221565e-05,0.23644721863745277,10.8294,19.6369
2815.971,2.3064,3.922239794519931,2.28860958708167,1.9374497778011838e-05,1.208030933337823e-05,3.0004775482237988e-05,0.2418877138904862,10.7002,20.0927
2816.0472,2.3052,3.922239794519931,2.28860958708167,1.936441739415231e-05,1.2074024052767732e-05,2.9989164256700926e-05,0.24188771389048616,10.4747,20.5366
2816.1234,2.3044,3.894814453237309,2.2598333891866087,1.9265821815658524e-05,1.1768218104396341e-05,2.9332271798595996e-05,0.24624949751900502,10.228,20.799
2816.1996,2.304,3.894814453237309,2.2598333891866087,1.9262477635513473e-05,1.176617536561759e-05,2.932718027424283e-05,0.24624949751900502,10.089,20.8148
2816.2758,2.3041,3.862564677048788,2.2417402023155826,1.8937106903263004e-05,1.157902214621137e-05,2.8855808284478358e-05,0.2460382198128842,10.1849,20.6542
2816.352,2.3044,3.862564677048788,2.2417402023155826,1.8939572565374446e-05,1.1580529765951772e-05,2.8859565388113324e-05,0.2460382198128842,10.5596,20.4546
2816.4282,2.3042,3.8348594765567796,2.2223810100167554,1.87120488984745e-05,1.1380391618356583e-05,2.8386437573431277e-05,0.24716435626186747,11.185,20.332
2816.5044,2.3028,3.8348594765567796,2.2223810100167554,1.870067971678113e-05,1.1373477050061429e-05,2.836919036719797e-05,0.2471643562618675,12.0054,20.294
2816.5806,2.2994,3.8202478147631025,2.2116878414492653,1.8561237885487388e-05,1.1247660210568567e-05,2.807255197157966e-05,0.24792852228955273,12.9895,20.2739
2816.6568,2.2936,3.8202478147631025,2.2116878414492653,1.8514419071998728e-05,1.121928914454208e-05,2.8001741846575236e-05,0.24792852228955273,14.168,20.2125
2816.733,2.2853,3.82192440414092,2.2020798383985505,1.860591925183184e-05,1.1081775326231371e-05,2.773830349031382e-05,0.25152796703318975,15.5295,20.0953
2816.8092,2.2749,3.82192440414092,2.2020798383985505,1.8521246972385354e-05,1.1031344107838686e-05,2.7612071329853817e-05,0.2515279670331897,16.93,19.949
2816.8854,2.2633,3.8251091812660007,2.1967646730258488,1.8552481817530827e-05,1.0922176622353424e-05,2.739128417842001e-05,0.2539297397169336,18.1388,19.8091
2816.9616,2.2519,3.8251091812660007,2.1967646730258488,1.845903495113227e-05,1.0867162787026764e-05,2.7253317209996027e-05,0.25392973971693356,18.9738,19.6892
2817.0378,2.2424,3.831013106891299,2.212725056570407,1.827210339393411e-05,1.0979131639405242e-05,2.7441208789564993e-05,0.24969850489248366,19.4483,19.5422
2817.114,2.2368,3.831013106891299,2.212725056570407,1.822647202620042e-05,1.0951713187219787e-05,2.7372679192159726e-05,0.24969850489248366,19.7916,19.281
2817.1902,2.2378,3.8365827225387905,2.2225868197976486,1.8199678507956146e-05,1.1054490701468241e-05,2.757953297601309e-05,0.24743571281624133,20.2948,18.8538
2817.2664,2.2478,3.8365827225387905,2.2225868197976486,1.8281006948871125e-05,1.110388962318362e-05,2.7702776934257852e-05,0.2474357128162413,21.1809,18.2909
2817.3426,2.2683,3.8284435266898287,2.21815818640825,1.8365696636543795e-05,1.1160548045883077e-05,2.7841939650986445e-05,0.24733747556674981,22.4657,17.6895
2817.4188,2.2989,3.8284435266898287,2.21815818640825,1.861345500936848e-05,1.1311106953524934e-05,2.8217535186550602e-05,0.24733747556674984,23.9102,17.1613
2817.495,2.3368,3.817946100321294,2.1978529111455947,1.9012132825587165e-05,1.1288046576792027e-05,2.826936342066938e-05,0.2521813773691616,25.1406,16.8003
2817.5712,2.3768,3.817946100321294,2.1978529111455947,1.933757159357051e-05,1.1481268873553271e-05,2.8753262144063236e-05,0.2521813773691615,25.8647,16.6687
2817.6474,2.4114,3.77949475297505,2.1658171803021484,1.9364093028475463e-05,1.1311308450647486e-05,2.8403417344736622e-05,0.2555319072353095,26.0133,16.7937
2817.7236,2.4336,3.77949475297505,2.1658171803021484,1.954236410139251e-05,1.1415443412746008e-05,2.8664906879883487e-05,0.25553190723530944,25.7103,17.1595
2817.7998,2.4392,3.762939734939908,2.168152766564353,1.9249841717865416e-05,1.1466402153616677e-05,2.8700588376970195e-05,0.2515080141296805,25.1893,17.714
2817.876,2.4287,3.762939734939908,2.168152766564353,1.9166977115521377e-05,1.141704284621549e-05,2.857704123940125e-05,0.25150801412968055,24.6632,18.3738
2817.9522,2.407,3.7380243413081122,2.169188134370103,1.8531468351892875e-05,1.132584282963696e-05,2.8227039517853744e-05,0.24613417042970467,24.3086,19.0264
2818.0284,2.3807,3.7380243413081122,2.169188134370103,1.832898492120954e-05,1.1202091410268678e-05,2.7918617773225763e-05,0.24613417042970467,24.237,19.5307
2818.1046,2.3561,3.7242673652519014,2.1733302149942673,1.7841210167347803e-05,1.1128718446769298e-05,2.763933981320997e-05,0.2418024566536572,24.4922,19.7704
2818.1808,2.3373,3.7242673652519014,2.1733302149942673,1.7698850016613055e-05,1.1039919199369246e-05,2.7418797566069213e-05,0.24180245665365724,25.1008,19.7283
2818.257,2.3265,3.7205759568764742,2.15524099030778,1.7796020022497813e-05,1.0806740759243602e-05,2.6962507120110628e-05,0.24748560739962738,26.1174,19.5127
2818.3332,2.3232,3.7205759568764742,2.15524099030778,1.777077744090562e-05,1.0791412048946803e-05,2.6924262429160117e-05,0.24748560739962738,27.4521,19.2804
2818.4094,2.325,3.7401664177721714,2.123202887778836,1.8549293677582017e-05,1.0481077918713301e-05,2.6459653366551056e-05,0.26225821293194573,28.9429,19.1459
2818.4856,2.3276,3.7401664177721714,2.123202887778836,1.8570036973737592e-05,1.049279869402025e-05,2.6489242656337305e-05,0.2622582129319457,30.4165,19.1624
2818.5618,2.3258,3.765143027258993,2.118851732515824,1.9048903133718165e-05,1.0441755070827351e-05,2.6485818874519477e-05,0.2682647071715349,31.7294,19.352
2818.638,2.3159,3.765143027258993,2.118851732515824,1.8967819574932453e-05,1.0397308697449937e-05,2.637307934108679e-05,0.26826470717153483,32.7423,19.7329
2818.7142,2.2972,3.785752256795227,2.127848213494104,1.905512726314178e-05,1.040111977878604e-05,2.6399945360124424e-05,0.26909149791589443,33.3124,20.3095
2818.7904,2.2733,3.785752256795227,2.127848213494104,1.8856878289787656e-05,1.0292906840115924e-05,2.6125281119262947e-05,0.2690914979158945,33.216,21.0474
2818.8666,2.2504,3.7866834963710954,2.1549347156589094,1.833471481803693e-05,1.0450280662143376e-05,2.6345449346118863e-05,0.26051396119706477,32.2778,21.8314
2818.9428,2.2341,3.7866834963710954,2.1549347156589094,1.8201913604237605e-05,1.037458764099472e-05,2.6154625126272735e-05,0.2605139611970647,30.4854,22.4605
2819.019,2.2276,3.7830129314999126,2.1684489258423194,1.791352573881163e-05,1.0474555549304791e-05,2.62979442879347e-05,0.25532506673660843,28.0358,22.7093
2819.0952,2.2312,3.7830129314999126,2.1684489258423194,1.7942475591864117e-05,1.0491483363983144e-05,2.6340444108116312e-05,0.25532506673660843,25.3239,22.4781
2819.1714,2.2429,3.7872386954404034,2.1883456236318355,1.784907635373758e-05,1.074092639741824e-05,2.6839166967651654e-05,0.24938790075420758,22.8193,21.8754
2819.2476,2.2596,3.7872386954404034,2.1883456236318355,1.7981975535648233e-05,1.0820900302111665e-05,2.7039003825451725e-05,0.24938790075420753,20.8631,21.1667
2819.3238,2.2782,3.817864801491072,2.2171223236140256,1.8275530045699742e-05,1.1198791450622093e-05,2.7897978056137057e-05,0.24557985471670363,19.5546,20.6
2819.4,2.2967,3.817864801491072,2.2171223236140256,1.8423935499937935e-05,1.1289730631482646e-05,2.8124522079505746e-05,0.24557985471670363,18.7715,20.2423
2819.4762,2.3135,3.8568169365890204,2.258100602530584,1.8684625948522093e-05,1.1796578909113177e-05,2.923682572504169e-05,0.23920782246687824,18.3092,19.9989
2819.5524,2.3274,3.8568169365890204,2.258100602530584,1.8796887154782936e-05,1.186745526391615e-05,2.9412486791641243e-05,0.23920782246687822,17.9373,19.7334
2819.6286,2.3374,3.9038735185965523,2.2963998206879404,1.9187620612156966e-05,1.2326167023751331e-05,3.0456688020970394e-05,0.2354484553991239,17.4675,19.3926
2819.7048,2.3429,3.9038735185965523,2.2963998206879404,1.9232769886293553e-05,1.2355171010501837e-05,3.052835388223306e-05,0.23544845539912393,16.7957,19.0435
2819.781,2.3443,3.9512574539797773,2.3232008341571504,1.97298303625845e-05,1.2652801578136707e-05,3.127320378236523e-05,0.2358213155102142,15.9047,18.8126
2819.8572,2.3427,3.9512574539797773,2.3232008341571504,1.9716364625016723e-05,1.2644165958751378e-05,3.1251859617347196e-05,0.23582131551021426,14.9098,18.7853
2819.9334,2.3397,3.989930922357358,2.3452467972146347,2.0088598794597658e-05,1.2868777088476523e-05,3.181315195678052e-05,0.2360596402461555,13.9877,18.9624
2820.0096,2.3362,3.989930922357358,2.3452467972146347,2.005854789243879e-05,1.284952644958706e-05,3.176556208122008e-05,0.23605964024615547,13.3202,19.2726
2820.0858,2.3329,4.011038250934659,2.340675847112706,2.049081708507379e-05,1.278140718544995e-05,3.17439839496752e-05,0.24180317116458802,13.0264,19.6244
2820.162,2.3297,4.011038250934659,2.340675847112706,2.0462710173216344e-05,1.2763875142501928e-05,3.17004412566155e-05,0.241803171164588,13.1021,19.9281
2820.2382,2.3267,3.989962260297912,2.360194483742302,1.9759363646933734e-05,1.2960924233130502e-05,3.1906533201698196e-05,0.23087415016821264,13.5029,20.1323
2820.3144,2.3237,3.989962260297912,2.360194483742302,1.9733886322422277e-05,1.294421267912724e-05,3.186539356203468e-05,0.2308741501682126,14.0946,20.2171
2820.3906,2.3206,3.967701245634292,2.3558054605530114,1.9360519856575923e-05,1.2878910825314401e-05,3.162439124752362e-05,0.22775876300671583,14.652,20.1705
2820.4668,2.3174,3.967701245634292,2.3558054605530114,1.9333822595720523e-05,1.2861151403336892e-05,3.158078267560598e-05,0.22775876300671583,14.9794,19.9769
2820.543,2.3138,3.946933939358623,2.3601652425402753,1.886004809504068e-05,1.2888745179433866e-05,3.149238749290554e-05,0.22170106765540204,15.0299,19.6477
2820.6192,2.31,3.946933939358623,2.3601652425402753,1.8829073860983653e-05,1.2867577735539904e-05,3.144066691529596e-05,0.22170106765540204,14.8876,19.2472
2820.6954,2.3058,3.9322588427444796,2.3486424030125503,1.869503769600823e-05,1.2719072118221632e-05,3.1103511915163597e-05,0.22271151645582726,14.6977,18.8953
2820.7716,2.3013,3.9322588427444796,2.3486424030125503,1.865855245460306e-05,1.26942495731041e-05,3.104281029159771e-05,0.2227115164558273,14.6003,18.7041
2820.8478,2.2967,3.9161069169137788,2.319091111063769,1.8752514028059286e-05,1.23520742314358e-05,3.038483699013555e-05,0.22994876896087216,14.6539,18.7135
2820.924,2.2926,3.9161069169137788,2.319091111063769,1.8719037602093756e-05,1.2330023678752002e-05,3.0330594889878863e-05,0.22994876896087213,14.7735,18.86
2821.0002,2.2895,3.8879336296054414,2.2991332237574085,1.8471708438863142e-05,1.2102328092749663e-05,2.9799051682958085e-05,0.23112889745611342,14.8939,19.0173
2821.0764,2.2882,3.8879336296054414,2.2991332237574085,1.846122002612214e-05,1.2095456275094901e-05,2.9782131496372433e-05,0.23112889745611345,14.9616,19.0751
2821.1526,2.2892,3.864949925566745,2.281078572978798,1.831378005092392e-05,1.1911438898910966e-05,2.936738422264072e-05,0.23273873424837496,15.0096,19.0088
2821.2288,2.2925,3.864949925566745,2.281078572978798,1.834018031047662e-05,1.1928609853116105e-05,2.9409718823346084e-05,0.23273873424837496,15.1449,18.8775
2821.305,2.2978,3.8498313172662657,2.271656759222271,1.824599170604337e-05,1.1857623259206748e-05,2.923897236773694e-05,0.23291876156693533,15.4315,18.7761
2821.3812,2.3042,3.8498313172662657,2.271656759222271,1.8296811771723008e-05,1.1890649975569755e-05,2.9320410884210743e-05,0.23291876156693533,15.7829,18.7599
2821.4574,2.3103,3.8428176628406594,2.2814302951188767,1.8083523627353584e-05,1.2024936359590578e-05,2.9529445619312807e-05,0.22784207484646565,16.0745,18.8083
2821.5336,2.3149,3.8428176628406594,2.2814302951188767,1.8119529431225738e-05,1.2048879010871417e-05,2.958824120856478e-05,0.2278420748464657,16.2027,18.8522
2821.6098,2.3171,3.8475521085797384,2.3022469567739536,1.7926327167683994e-05,1.2281420246896911e-05,2.9994471186647965e-05,0.22113202641309065,16.096,18.8293
2821.686,2.3169,3.8475521085797384,2.3022469567739536,1.7924779860518343e-05,1.2280360178686917e-05,2.9991882220165158e-05,0.22113202641309068,15.7422,18.7224
2821.7622,2.3147,3.871562686163355,2.3442601390404687,1.7734282759324273e-05,1.2720562546148851e-05,3.079801927840728e-05,0.2105604279164283,15.2277,18.5577
2821.8384,2.3115,3.871562686163355,2.3442601390404687,1.7709765670790187e-05,1.2702976768230468e-05,3.075544198472305e-05,0.21056042791642826,14.6274,18.3796
2821.9146,2.3084,3.92066064675465,2.3678862420215907,1.822650982667644e-05,1.2942933923000103e-05,3.1396972310049744e-05,0.21290012360551763,14.0162,18.2311
2821.9908,2.3061,3.92066064675465,2.3678862420215907,1.8208349641006126e-05,1.2930038086913248e-05,3.136568958768226e-05,0.21290012360551766,13.4252,18.1332
2822.067,2.3048,3.9580765929375348,2.385095967247186,1.8626148896420676e-05,1.3111276055161517e-05,3.1858559982505216e-05,0.21492979968046097,12.8547,18.0963
2822.1432,2.3048,3.9580765929375348,2.385095967247186,1.8626148896420676e-05,1.3111276055161517e-05,3.1858559982505216e-05,0.21492979968046097,12.3235,18.113
2822.2194,2.306,3.9871855414815114,2.382489639140365,1.920737971605886e-05,1.3089448366689397e-05,3.199936707684643e-05,0.22233443994018198,11.8943,18.1549
2822.2956,2.3077,3.9871855414815114,2.382489639140365,1.9221539536317883e-05,1.3099098003386439e-05,3.2022957243381836e-05,0.222334439940182,11.6194,18.1888
2822.3718,2.3093,4.000057743615722,2.393347624319804,1.9312625444436297e-05,1.322793100643846e-05,3.230757548232831e-05,0.22118778313113233,11.5333,18.179
2822.448,2.3091,4.000057743615722,2.393347624319804,1.931095284880607e-05,1.3226785383868295e-05,3.230477744175477e-05,0.2211877831311323,11.6093,18.1061
2822.5242,2.3062,4.004103943805922,2.383969214885729,1.9499158006878602e-05,1.3106847717451265e-05,3.212309530625203e-05,0.2254317742427634,11.7675,18.0121
2822.6004,2.3002,4.004103943805922,2.383969214885729,1.9448427390261973e-05,1.3072747862146127e-05,3.2039521213876044e-05,0.2254317742427634,11.9041,17.9857
